2081, 2081
[-1.#IND; -1.#IND; -1.#IND]
[-1.#IND; -1.#IND; -1.#IND]
[348.08008; 113.71745; 1]
[349.59833; 104.21057; 1]
[359.31677; 94.838112; 1]
[372.42517; 117.13662; 1]
[375.50018; 143.19789; 1]
[409.66153; 136.21535; 1]
[418.95612; 132.73155; 1]
[402.9483; 153.91357; 1]
[398.12241; 164.15829; 1]
[373.97839; 217.81212; 1]
[371.4949; 238.35188; 1]
[376.62216; 282.38937; 1]
[386.23651; 305.74374; 1]
[394.04333; 312.45792; 1]
[373.08652; 308.02066; 1]
[366.61069; 317.60742; 1]
[376.31601; 414.90479; 1]
[412.36514; 508.85904; 1]
[422.64371; 502.22269; 1]
[430.29874; 580.71228; 0.99999994]
[430.40814; 580.82611; 1]
[425.6189; 583.54468; 1]
[462.59726; 574.8645; 1]
[462.67575; 609.16101; 0.99999994]
[456.85205; 612.85632; 1]
[478.37997; 617.91876; 1]
[437.15851; 717.72742; 1]
[437.42023; 783.90918; 1]
[444.56488; 878.24524; 1]
[427.63208; 817.66956; 1]
[422.69757; 673.76489; 1]
[417.06717; 509.60483; 1]
[418.14603; 484.93311; 0.99999994]
[463.67352; 396.54572; 1]
[520.28735; 445.46063; 1]
[528.96466; 503.30173; 1]
[530.14325; 504.51801; 1]
[535.76471; 499.92291; 1]
[537.31866; 500.57678; 1]
[537.84973; 500.55118; 1]
[534.28186; 501.68851; 0.99999994]
[535.34149; 502.41147; 0.99999994]
[536.44019; 499.90756; 1]
[538.7439; 497.27072; 1]
[538.87842; 496.96301; 1]
[538.40033; 497.5256; 1]
[538.16852; 498.08646; 0.99999994]
[538.04395; 498.30344; 1]
[538.10089; 498.37256; 1]
[538.10828; 498.52374; 1]
[538.33752; 498.48373; 1]
[538.43042; 498.60706; 0.99999994]
[539.09784; 498.31741; 1]
[538.59583; 498.73831; 1]
[538.61688; 498.73679; 0.99999994]
[538.63794; 498.73532; 1]
[538.32178; 498.19806; 1]
[538.6864; 498.06406; 1]
[538.10522; 498.15985; 1]
[537.2453; 497.73709; 1]
[536.42413; 498.09299; 1]
[536.60077; 498.00488; 1]
[534.75311; 497.10483; 1]
[535.15656; 496.56696; 1]
[535.51642; 496.39294; 1]
[535.53766; 496.39139; 1]
[536.06366; 496.01566; 1]
[536.42249; 496.09488; 0.99999994]
[537.80634; 495.93564; 1]
[546.56134; 492.66232; 0.99999994]
[543.83075; 493.68237; 1]
[543.47522; 488.48193; 1]
[543.18127; 488.71008; 1]
[543.15253; 488.89883; 0.99999994]
[543.81458; 489.12579; 1]
[588.16272; 382.13492; 1]
[674.12366; 559.95599; 1]
[674.14337; 559.95758; 1]
[674.16315; 559.95911; 1]
[674.18292; 559.96075; 1]
[674.20264; 559.96234; 0.99999994]
[674.22247; 559.96399; 1]
[674.24213; 559.96558; 1]
[674.26184; 559.9671; 1]
[674.28162; 559.96875; 0.99999994]
[674.30133; 559.97046; 1]
[674.32104; 559.97198; 1]
[-3172.4692; 2194.8672; 1]
[-3162.1091; 2235.021; 1]
[-3384.1895; 2375.3113; 1]
[-3626.1934; 2505.7732; 0.99999994]
[-3626.1472; 2505.7263; 1]
[-3310.8784; 2334.1685; 1]
[-2193.0796; 1497.6139; 1]
[-1169.8774; 1066.6532; 1]
[-1169.8804; 1066.6447; 1]
[-1169.8834; 1066.636; 1]
[-1169.8866; 1066.6278; 1]
[-1169.8893; 1066.6193; 0.99999994]
[-1169.8927; 1066.6108; 1]
[-1169.8958; 1066.6023; 1]
[-1169.8988; 1066.594; 1]
[-1169.9017; 1066.5854; 1]
[-1169.9049; 1066.577; 1]
[-1169.9078; 1066.5686; 1]
[-1169.9111; 1066.5603; 1]
[-1169.9142; 1066.5518; 1]
[-1169.917; 1066.5433; 1]
[-1169.9199; 1066.5349; 1]
[-1183.4763; 1107.9238; 1]
[-731.24158; 792.17334; 1]
[-787.88403; 881.20789; 0.99999994]
[-959.77539; 1029.9089; 1]
[-989.99048; 1076.0995; 1]
[-854.75543; 1061.1071; 1]
[-782.01489; 1024.312; 0.99999994]
[-471.09988; 835.65045; 0.99999994]
[-280.19516; 786.21033; 1]
[-200.78452; 801.12921; 1]
[-159.24722; 932.37537; 1]
[-202.27046; 1003.0678; 1]
[-195.14299; 996.08435; 0.99999994]
[-193.59842; 996.28595; 1]
[-218.96945; 1049.9104; 1]
[-235.40283; 1063.892; 1]
[-247.31058; 970.89948; 1]
[33.729099; 684.55927; 1]
[33.725895; 684.55878; 1]
[33.722664; 684.55841; 1]
[33.719437; 684.55798; 1]
[33.716286; 684.5575; 1]
[33.713001; 684.55707; 1]
[33.70985; 684.55658; 1]
[0.81424552; 685.49988; 1]
[161.65125; 665.13818; 1]
[182.04593; 706.1684; 1]
[184.78795; 775.32953; 1]
[127.89768; 880.91119; 0.99999994]
[-1792.8887; 4841.2876; 1]
[-1025.136; 3231.6187; 1]
[-848.38959; 3012.9578; 1]
[-632.69574; 2541.874; 1]
[-1176.3193; 4212.0352; 1]
[-1176.3274; 4212.0576; 1]
[2435.426; -1154.1945; 1]
[2246.967; -1028.3857; 1]
[2460.5251; -1051.5615; 1]
[2632.4771; -416.28003; 1]
[2715.1277; -266.08713; 0.99999994]
[1030.2688; 454.71906; 1]
[1006.0415; 465.34225; 1]
[1021.1274; 483.65457; 0.99999994]
[928.64111; 450.14935; 1]
[971.67462; 388.38858; 1]
[1096.0908; 318.41183; 0.99999994]
[1083.7664; 323.24426; 1]
[1023.231; 276.59674; 0.99999994]
[1028.8765; 279.46451; 0.99999994]
[955.88531; 212.90271; 1]
[989.62146; 34.512146; 1]
[942.68475; -18.517828; 1]
[929.98425; -22.804195; 0.99999994]
[894.36462; 15.135298; 1]
[861.68256; 19.145779; 1]
[879.90076; 783.50311; 1]
[2760.6926; -1016.6915; 1]
[3091.6294; -1278.9921; 1]
[3091.6475; -1278.9982; 1]
[3091.6653; -1279.0045; 0.99999994]
[3091.6838; -1279.0107; 1]
[3091.7036; -1279.0178; 0.99999994]
[3091.7229; -1279.0247; 1]
[3091.7415; -1279.0313; 1]
[3091.7605; -1279.0381; 1]
[3091.7776; -1279.0438; 0.99999994]
[3091.7974; -1279.051; 1]
[3045.7036; -1271.4552; 1]
[1159.4902; -13.569982; 1]
[1108.6838; -545.38483; 1]
[848.38287; -37.639877; 1]
[850.66205; -665.70111; 1]
[750.39044; -645.20856; 1]
[675.48712; -680.33423; 1]
[650.73749; -728.99707; 1]
[820.96564; -635.8136; 1]
[827.49078; -655.15985; 1]
[709.6723; -581.61713; 1]
[664.87659; -565.17377; 0.99999994]
[624.12994; -557.41046; 1]
[655.6488; -608.10364; 0.99999994]
[716.10657; -651.50903; 1]
[736.77765; -669.0755; 1]
[846.04358; -808.43958; 1]
[892.51233; -908.62585; 0.99999994]
[1044.9608; -1020.1151; 1]
[1315.8271; -1666.8759; 1]
[2355.144; -4330.0537; 1]
[3660.9883; -7384.4019; 1]
[-5659.8164; 11763.405; 1]
[-741.61133; 2321.1599; 1]
[-552.19977; 1728.3264; 1]
[-485.43564; 1436.5778; 1]
[-474.56793; 1393.9872; 1]
[-442.60281; 1281.7977; 1]
[-339.1875; 1049.2052; 1]
[-207.21054; 842.64972; 1]
[-155.79695; 774.97351; 1]
[-153.99841; 765.36755; 1]
[-126.24559; 794.40192; 1]
[-153.82133; 825.13116; 1]
[-155.37511; 810.95929; 1]
[-157.87157; 817.30029; 1]
[-190.73683; 839.41791; 1]
[-217.40416; 861.32361; 1]
[-243.23915; 860.8656; 1]
[-297.12228; 886.2735; 1]
[-410.35764; 898.21881; 0.99999994]
[-686.02423; 1075.6803; 1]
[-1069.4722; 1547.8727; 1]
[-1352.1765; 1998.9762; 0.99999994]
[-2270.22; 3518.3403; 1]
[-2089.2568; 3788.0557; 1]
[-2545.1191; 4910.2422; 0.99999994]
[-2679.2205; 5257.2695; 1]
[-2523.6326; 4944.6333; 1]
[-2564.1167; 4668.6499; 1]
[-2780.9087; 4738.1191; 1]
[-2924.811; 4877.2251; 1]
[-3461.04; 5567.0342; 1]
[-3658.916; 5903.6895; 1]
[-3407.604; 5584.1201; 1]
[-3435.8015; 5649.8052; 1]
[-3447.8877; 5767.1997; 1]
[-3468.981; 5890.4946; 1]
[-3426.5161; 5824.2827; 1]
[-3260.9731; 5656.7905; 1]
[-2783.5986; 5126.5498; 1]
[-2715.1982; 5045.0767; 1]
[-2566.0889; 4873.9692; 0.99999994]
[-2511.6396; 4830.7612; 1]
[-2498.1123; 4809.6787; 1]
[-2622.3479; 4987.7363; 1]
[-2646.4309; 5068.1968; 1]
[-2783.7302; 5337.6597; 1]
[-2946.7161; 5632.0146; 1]
[-2917.0049; 5641.2627; 1]
[-2894.7305; 5657.2568; 1]
[-3417.7424; 6564.084; 1]
[-3485.2612; 6789.6235; 1]
[-3564.6555; 6953.6602; 1]
[-3908.5359; 7524.8149; 1]
[-3969.9541; 7754.1553; 1]
[-3850.0728; 7617.2349; 1]
[-3700.2158; 7441.8521; 0.99999994]
[-3585.2588; 7327.23; 1]
[-3385.2969; 7021.6631; 1]
[-3222.4141; 6733.5684; 1]
[-3097.4026; 6562.6777; 1]
[-3020.3826; 6446.269; 1]
[-2805.3032; 6033.4253; 1]
[-2649.5994; 5750.4648; 1]
[-2495.6262; 5505.5454; 0.99999994]
[-2665.2849; 5807.7998; 1]
[-2587.2134; 5756.0718; 1]
[-2457.0444; 5523.6401; 1]
[-2332.7097; 5370.9863; 1]
[-2208.4968; 5119.2646; 1]
[-2110.8516; 4892.5972; 1]
[-2124.0149; 4911.9067; 1]
[-2048.5537; 4766.7612; 1]
[-1967.9556; 4622.4702; 1]
[-1879.4426; 4440.6982; 0.99999994]
[-1803.0217; 4348.4209; 1]
[-1886.6667; 4506.0205; 1]
[-1820.2095; 4503.3438; 1]
[-1750.9569; 4452.4692; 1]
[-1727.1123; 4453.8745; 0.99999994]
[-1585.5828; 4165.7109; 1]
[-1507.545; 3990.2258; 0.99999994]
[-1399.5413; 3704.5298; 1]
[-1290.9215; 3476.0977; 1]
[-1234.74; 3377.2498; 1]
[-1207.7147; 3336.4561; 1]
[-1175.7955; 3330.0613; 1]
[-1146.7104; 3282.2693; 1]
[-1086.3754; 3207.2061; 1]
[-1073.1299; 3200.2114; 1]
[-1010.2535; 3067.6145; 1]
[-972.02374; 3008.4473; 1]
[-975.08636; 3082.7559; 1]
[-954.03009; 3132.2556; 1]
[-939.77942; 3080.0107; 0.99999994]
[-937.76154; 3106.8679; 1]
[-938.33868; 3174.5085; 1]
[-881.91162; 3079.2146; 0.99999994]
[-945.43378; 3185.9128; 0.99999994]
[-1023.8353; 3577.0105; 1]
[-1025.621; 3855.7869; 1]
[-1206.0155; 4344.1802; 0.99999994]
[-1334.1897; 5214.6738; 1]
[-1305.1892; 5514.917; 1]
[-1283.3467; 5763.5581; 1]
[-1242.1343; 5648.4878; 1]
[-1047.5629; 5097.6567; 1]
[-950.86761; 4698.4072; 1]
[-917.18506; 4411.1924; 1]
[-933.93695; 4438.9619; 1]
[-851.26624; 4155.7622; 1]
[-933.92535; 3810.4893; 1]
[-1279.5881; 4101.6016; 1]
[-1349.5326; 3666.5923; 0.99999994]
[-1600.3037; 3555.6582; 1]
[-2150.5278; 4197.8564; 1]
[-2325.5007; 4418.7065; 1]
[-3219.5786; 5478.0459; 1]
[-10737.154; 15419.748; 1]
[127484.93; -163095.45; 1]
[25101.668; -32954.934; 1]
[9945.1641; -11596.333; 1]
[5555.8813; -6105.7852; 0.99999994]
[6744.6113; -7099.4824; 1]
[9287.8711; -10014.469; 1]
[5766.022; -4766.5142; 1]
[2693.3774; -1703.1699; 1]
[1970.2468; -1086.7924; 1]
[1710.8235; -820.97333; 1]
[1442.6683; -548.72449; 1]
[1305.0087; -404.68127; 0.99999994]
[1356.3622; -296.78; 1]
[1316.8259; -210.48361; 1]
[1309.2473; -198.35492; 0.99999994]
[1324.5135; -144.12286; 1]
[1431.9048; -140.9333; 0.99999994]
[1483.3713; -64.335556; 1]
[1497.854; -32.081314; 1]
[1475.981; 49.283646; 1]
[1425.4612; 60.443192; 1]
[1419.2281; 53.504276; 1]
[1462.7433; 45.286137; 0.99999994]
[1574.0487; 47.157677; 1]
[1797.5693; 72.155449; 1]
[1814.9535; 171.41687; 1]
[1982.7417; 316.56598; 1]
[2117.3743; 428.16193; 1]
[2198.9753; 534.23224; 1]
[2276.3845; 659.08685; 1]
[2259.2893; 686.34369; 0.99999994]
[2226.4216; 728.23621; 1]
[2191.9885; 698.14905; 1]
[1965.4017; 642.80103; 1]
[1910.9808; 646.7052; 1]
[1988.1821; 724.46497; 1]
[1997.1672; 762.5976; 1]
[1886.0149; 752.36035; 1]
[1784.3778; 734.52454; 1]
[1512.6848; 712.46906; 1]
[1309.527; 677.18805; 0.99999994]
[1267.2828; 663.38904; 1]
[1229.286; 642.00989; 1]
[1185.1619; 644.07031; 1]
[1170.9153; 642.12842; 1]
[1120.3171; 620.52435; 1]
[1089.0421; 576.91626; 1]
[1047.561; 546.36646; 1]
[1039.9307; 520.27167; 1]
[1005.2727; 451.75531; 1]
[982.67578; 354.06763; 1]
[1048.5448; 290.27585; 1]
[1053.2262; 295.93192; 0.99999994]
[1066.8317; 284.58505; 1]
[1102.0276; 237.26988; 1]
[1118.5226; 233.84407; 1]
[1138.5813; 246.80646; 1]
[1116.6512; 254.62885; 1]
[1109.7123; 268.49463; 1]
[1118.7222; 282.13107; 1]
[1118.7146; 282.12674; 1]
[1079.8767; 300.07233; 1]
[1083.6758; 267.98611; 0.99999994]
[1103.3285; 254.23103; 1]
[1124.6344; 409.28125; 0.99999994]
[1042.3214; 405.46112; 1]
[1042.3171; 405.45541; 0.99999994]
[980.03961; 391.51538; 1]
[969.31097; 309.44196; 1]
[948.35773; 285.68546; 1]
[984.77893; 304.17902; 1]
[1052.6376; 309.35202; 1]
[1132.4241; 303.93628; 1]
[1123.5906; 276.24594; 1]
[1154.6953; 271.16953; 1]
[1199.8676; 257.91913; 1]
[1244.8607; 293.7597; 1]
[1228.1383; 338.38797; 1]
[1166.559; 376.39233; 1]
[1085.4745; 410.75369; 1]
[1027.9308; 422.54413; 1]
[1025.9862; 421.3176; 1]
[1029.6289; 408.11969; 1]
[1025.2539; 426.63989; 1]
[1028.5238; 422.20496; 1]
[1039.2737; 429.30923; 1]
[1039.2692; 429.30255; 1]
[1042.449; 468.27075; 1]
[1045.0404; 477.56543; 0.99999994]
[1042.0044; 479.00613; 1]
[1040.2117; 473.73056; 1]
[1039.8368; 471.77026; 1]
[1045.1642; 459.54587; 1]
[1057.6095; 461.91241; 1]
[1142.5848; 226.92923; 1]
[1142.5677; 226.92963; 1]
[1142.7089; 226.33157; 1]
[1140.8308; 231.83623; 1]
[1140.9485; 231.4985; 1]
[1138.7759; 224.95044; 1]
[1138.3806; 228.94135; 1]
[1136.6367; 229.01974; 1]
[1136.1771; 228.17848; 1]
[1136.7266; 228.49786; 1]
[1135.7777; 227.69032; 1]
[1133.4912; 220.54979; 1]
[1132.6331; 214.28825; 1]
[1130.0437; 181.06697; 1]
[1128.6428; 182.79478; 1]
[1127.0026; 192.98149; 1]
[1131.9725; 199.64639; 1]
[1120.1846; 187.8812; 1]
[1125.4813; 196.56522; 1]
[1127.3655; 212.22197; 1]
[1123.7589; 196.08524; 1]
[1126.4845; 193.08601; 1]
[1126.3727; 226.36632; 1]
[1106.802; 239.55952; 1]
[1077.3153; 232.83017; 1]
[1071.6132; 232.65005; 1]
[1073.4458; 230.46927; 1]
[1078.9264; 231.01181; 1]
[1077.5646; 233.85562; 1]
[1078.8776; 229.89392; 1]
[1084.9304; 229.75125; 1]
[1102.5011; 221.02863; 1]
[1118.0719; 219.79495; 1]
[1127.0989; 214.19179; 1]
[1124.3076; 214.83008; 1]
[1122.3481; 207.03098; 1]
[1128.3365; 222.55551; 1]
[1127.1368; 216.03337; 1]
[1125.531; 212.87978; 1]
[1132.1332; 214.21207; 1]
[1131.4465; 210.74741; 1]
[1128.276; 206.35136; 1]
[1117.0511; 185.274; 1]
[1115.8763; 194.12462; 1]
[1097.7935; 221.33116; 1]
[1097.8921; 219.35815; 1]
[1095.9307; 219.35529; 1]
[1083.1301; 224.80589; 1]
[1079.9226; 222.46156; 1]
[1076.465; 221.92804; 1]
[1066.6226; 199.25529; 1]
[1059.1274; 187.10619; 1]
[981.89587; 208.67053; 1]
[957.65778; 214.02765; 1]
[999.43298; 149.25156; 1]
[1041.4004; 122.68639; 1]
[975.49109; 101.99568; 1]
[920.68097; 106.03758; 1]
[911.61902; 112.94683; 1]
[562.98071; 254.69446; 1]
[562.97406; 254.69484; 1]
[562.96735; 254.69522; 1]
[501.12946; 154.36935; 1]
[532.19965; 172.6508; 1]
[532.19324; 172.65169; 1]
[535.13184; 172.70737; 1]
[-80.92926; -2.8553972; 1]
[-73.920341; -13.998713; 1]
[-34.530201; -59.170158; 1]
[10.934554; -109.69026; 1]
[46.067211; -171.73196; 1]
[39.610092; -246.26317; 0.99999994]
[8.4086018; -372.15146; 1]
[9.7565174; -495.26688; 1]
[-748.69647; -1452.5308; 1]
[-767.29779; -1451.778; 1]
[-562.18707; -1223.2595; 1]
[-534.28162; -1308.7589; 1]
[-534.27222; -1308.7085; 0.99999994]
[-546.27869; -1313.855; 1]
[-644.46179; -1574.4547; 1]
[-546.37292; -1513.3412; 1]
[-445.89423; -1536.6405; 1]
[-612.15393; -3267.4517; 1]
[-557.12408; -2131.3862; 1]
[-557.10553; -2131.2781; 1]
[-557.08679; -2131.1704; 1]
[-527.29565; -2242.9568; 1]
[-476.26761; -1735.3057; 1]
[-409.75327; -1232.8666; 1]
[-389.048; -1138.2714; 1]
[-446.2576; -1071.1373; 1]
[-459.75333; -1040.5463; 1]
[-458.40573; -1047.3342; 0.99999994]
[-458.39896; -1049.5127; 1]
[-458.59155; -1062.3362; 1]
[-459.66635; -1076.671; 1]
[-438.18988; -1007.8672; 1]
[-433.48358; -1022.2148; 1]
[-456.03281; -1075.6377; 1]
[-486.21814; -1239.1476; 1]
[-472.56891; -1234.9313; 1]
[-483.46002; -1242.8348; 1]
[-494.21771; -1299.2175; 1]
[-456.77869; -1129.2333; 1]
[-467.64444; -1140.494; 1]
[-491.57462; -1228.2656; 1]
[-690.93207; -1652.2939; 1]
[-804.64844; -1900.9731; 1]
[-736.90076; -1870.21; 0.99999994]
[-727.66931; -2004.6235; 1]
[-1184.3234; -3120.9995; 1]
[-1252.1622; -3301.0867; 1]
[7291.1934; 24014.119; 1]
[-1016.0176; -3065.4775; 1]
[-1015.9478; -3065.2373; 1]
[-1015.8779; -3064.9963; 1]
[-1015.8083; -3064.7571; 1]
[-1015.7377; -3064.5154; 1]
[-1015.6674; -3064.2744; 1]
[-1015.5975; -3064.0339; 1]
[-1015.5273; -3063.7925; 1]
[-1344.0463; -2987.4429; 1]
[165.9285; 2230.9607; 1]
[165.92969; 2231.0439; 0.99999994]
[165.93109; 2231.1272; 1]
[165.93233; 2231.2097; 1]
[165.93362; 2231.2932; 1]
[165.93503; 2231.3765; 1]
[165.93634; 2231.4597; 1]
[165.93765; 2231.5427; 1]
[165.93884; 2231.6257; 1]
[165.94014; 2231.7092; 1]
[217.44438; 1460.6641; 1]
[-48.081596; 1147.584; 1]
[-91.318726; 998.42828; 1]
[-66.753143; 936.87982; 1]
[-157.60231; 770.85931; 1]
[-299.24634; 652.43079; 0.99999994]
[-377.21341; 628.38892; 1]
[-317.87311; 690.03296; 1]
[-562.3996; 638.62469; 0.99999994]
[-632.86694; 685.82385; 1]
[-737.89282; 695.95996; 0.99999994]
[-718.24109; 753.58728; 1]
[-761.4389; 815.07397; 1]
[-763.21863; 827.9389; 1]
[-748.4292; 808.85431; 1]
[-624.90607; 833.36859; 1]
[-545.14716; 856.46362; 1]
[-301.87112; 945.07379; 1]
[-213.26155; 997.5351; 1]
[-233.80626; 1000.1887; 1]
[-316.40543; 963.71368; 1]
[-344.32425; 953.87738; 0.99999994]
[-359.11243; 959.59216; 1]
[-341.48224; 972.1228; 0.99999994]
[-372.78482; 966.30359; 1]
[-373.39536; 962.13544; 1]
[-383.22784; 966.16943; 0.99999994]
[-385.72675; 960.03821; 1]
[-436.37418; 957.26587; 0.99999994]
[-449.69153; 948.1261; 1]
[-522.99915; 932.87567; 1]
[-599.25934; 893.78638; 1]
[-722.36371; 863.51331; 1]
[-698.72388; 853.35406; 1]
[-409.7822; 932.38232; 1]
[-409.80554; 932.38776; 1]
[-409.82904; 932.39337; 1]
[-409.85248; 932.3988; 1]
[-409.87595; 932.4043; 1]
[-409.89938; 932.40979; 1]
[-409.92282; 932.41528; 1]
[-409.94635; 932.42084; 1]
[-409.96976; 932.42639; 1]
[-409.99329; 932.43188; 1]
[-410.01672; 932.43756; 1]
[-410.04028; 932.44324; 0.99999994]
[-410.06375; 932.44873; 1]
[-410.0874; 932.45459; 1]
[-410.11081; 932.45996; 1]
[-410.13431; 932.46558; 1]
[-409.00165; 992.01727; 1]
[-302.37735; 955.00006; 1]
[-312.07764; 945.85095; 1]
[-372.78473; 1005.7687; 0.99999994]
[-397.93164; 1072.8141; 1]
[-428.9357; 1087.4592; 1]
[-441.54416; 1083.6954; 1]
[-532.88635; 1204.9891; 1]
[-577.71674; 1349.7805; 1]
[-532.16138; 1379.8066; 1]
[-538.68359; 1448.1315; 0.99999994]
[-557.69537; 1475.976; 1]
[-607.00415; 1531.5101; 1]
[-764.06927; 1719.896; 1]
[-778.21021; 1831.757; 1]
[-848.38861; 1994.2621; 1]
[-857.13239; 2041.0601; 1]
[-974.04053; 2306.0044; 1]
[-1225.6628; 2693.7744; 1]
[-1183.757; 2653.3987; 1]
[-1326.4783; 2863.0237; 1]
[-1277.0913; 2894.7522; 1]
[-1153.1727; 2819.1755; 1]
[-1272.6052; 3033.9275; 1]
[-1575.5074; 3303.8152; 1]
[-1676.274; 3340.106; 1]
[-1808.0775; 3516.9048; 1]
[-2091.5757; 4070.7986; 1]
[-2084.1838; 4053.2366; 1]
[-2713.9307; 4659.6387; 1]
[-3163.3198; 5284.4434; 1]
[-2880.6973; 4973.4282; 1]
[-3104.783; 5461.6177; 1]
[-3489.832; 5885.793; 1]
[-2554.3879; 4341.6021; 1]
[-1798.9141; 3201.0686; 1]
[-1639.2802; 2701.4519; 1]
[-1755.6237; 2242.0176; 1]
[-2296.6416; 1850.9905; 1]
[-7268.5918; 5013.8213; 1]
[280.40448; 2600.949; 1]
[174.37225; 2627.9604; 1]
[114.05531; 2741.1733; 1]
[173.71733; 1736.7739; 1]
[215.39136; 1109.2692; 1]
[254.70517; 959.82086; 1]
[310.67542; 777.0943; 0.99999994]
[344.15381; 733.18719; 1]
[461.35269; 506.42468; 1]
[499.49496; 370.2731; 1]
[530.71417; 296.46933; 1]
[520.78864; 312.21722; 1]
[518.91254; 323.87943; 1]
[507.09744; 333.70407; 1]
[490.70013; 392.49557; 1]
[489.88321; 401.91415; 1]
[439.60916; 446.52487; 1]
[348.7999; 537.76141; 1]
[372.01123; 519.26862; 1]
[384.83542; 520.6803; 1]
[432.94168; 472.63239; 1]
[417.73502; 501.91431; 1]
[431.93729; 488.4137; 1]
[438.62289; 486.05786; 1]
[439.64188; 481.72607; 1]
[479.64709; 466.31799; 0.99999994]
[467.2952; 580.93201; 1]
[528.49225; 526.8335; 1]
[83.716042; 507.95987; 1]
[447.9585; 154.71388; 1]
[521.42053; 185.75606; 1]
[583.16803; 144.43597; 1]
[583.16876; 144.43503; 0.99999994]
[583.16943; 144.43405; 0.99999994]
[583.17023; 144.43312; 1]
[583.17096; 144.43211; 1]
[583.17163; 144.4312; 0.99999994]
[583.17236; 144.43027; 1]
[770.80536; 476.79874; 1]
[971.03662; 59.772999; 1]
[138.705; 48.5028; 1]
[138.69427; 48.495197; 1]
[111.64136; 223.89359; 1]
[110.80562; 294.69788; 1]
[73.833336; 234.45035; 1]
[92.98587; 155.20029; 1]
[72.485359; 238.2437; 1]
[82.281746; 245.72414; 1]
[127.34261; 342.10815; 1]
[133.31955; 400.88257; 0.99999994]
[130.33716; 396.99176; 1]
[124.51479; 367.44342; 1]
[140.06514; 329.4223; 1]
[129.61089; 341.39279; 1]
[91.343697; 382.73111; 1]
[86.822632; 472.17627; 1]
[129.17154; 548.94171; 1]
[83.83934; 645.54962; 1]
[62.395786; 788.58948; 1]
[34.636223; 842.36798; 1]
[41.060268; 835.30939; 1]
[41.717846; 827.9032; 1]
[45.444592; 830.43408; 1]
[48.038933; 826.07965; 1]
[34.551365; 821.88959; 0.99999994]
[11.258582; 826.37146; 1]
[-9.7523956; 712.55328; 1]
[-59.94067; 525.23071; 1]
[-129.71666; 377.81247; 1]
[-33587.145; -463.7746; 1]
[12743.052; -7312.0049; 1]
[2947.7205; -1396.2378; 1]
[2947.3486; -1395.989; 1]
[2946.9763; -1395.7401; 1]
[2946.6038; -1395.4911; 1]
[2946.2322; -1395.2423; 1]
[2945.8601; -1394.9937; 1]
[2945.4875; -1394.7441; 1]
[2945.116; -1394.4957; 1]
[2944.7441; -1394.2472; 1]
[2944.3728; -1393.9987; 1]
[2944.0007; -1393.75; 1]
[2943.6289; -1393.5015; 1]
[2943.2573; -1393.2527; 1]
[2942.8855; -1393.0037; 1]
[2942.5144; -1392.7556; 1]
[2942.1426; -1392.5068; 1]
[2941.7712; -1392.2588; 1]
[2941.4009; -1392.011; 1]
[2941.0295; -1391.7626; 1]
[2940.6592; -1391.5149; 1]
[2940.2893; -1391.2672; 1]
[2939.9182; -1391.0193; 1]
[2939.5483; -1390.7714; 1]
[2939.1777; -1390.5234; 1]
[2938.8071; -1390.2756; 1]
[2938.4377; -1390.0284; 1]
[2938.0676; -1389.781; 1]
[2937.6975; -1389.5333; 1]
[2937.3279; -1389.2861; 1]
[2936.9585; -1389.0391; 1]
[2936.5884; -1388.7914; 1]
[2936.2183; -1388.5436; 1]
[2935.4788; -1388.0487; 1]
[2935.1089; -1387.8018; 1]
[2934.74; -1387.5549; 1]
[2934.3706; -1387.3077; 1]
[3848.2783; -2477.0034; 0.99999994]
[4032.2407; -2561.8972; 1]
[4171.2275; -2667.7224; 1]
[-44769.246; 24438.264; 1]
[-2083.1543; 1654.6278; 0.99999994]
[-1933.7491; 1381.9547; 1]
[-949.61206; 839.03406; 1]
[-1361.0342; 383.97168; 1]
[8356.1123; -95.815872; 1]
[16296.992; -3260.9268; 1]
[58312.352; -16806.287; 1]
[64048.293; -23358.486; 1]
[-13414.2; 5369.7749; 1]
[-6489.4775; 2541.9961; 1]
[-4952.2168; 1927.5377; 1]
[-6191.8135; 2225.4756; 1]
[-7354.0645; 2616.3494; 1]
[-6263.6431; 2257.5945; 1]
[-4295.4063; 1724.2345; 1]
[-2714.8018; 1245.2771; 1]
[-2281.8967; 1127.2656; 0.99999994]
[-2081.7832; 1044.5013; 1]
[-2152.0759; 1032.7285; 1]
[-2156.8457; 1032.9504; 1]
[-2147.6167; 1034.7742; 1]
[-2152.1836; 1069.8164; 1]
[-2063.3584; 1038.4344; 1]
[-2076.7893; 1041.5111; 1]
[-2076.4106; 1043.527; 1]
[-2072.4517; 1041.4757; 1]
[-2082.0469; 1043.9144; 1]
[-2093.3943; 1046.2885; 1]
[-2087.4956; 1045.2629; 1]
[-2104.1807; 1048.9812; 1]
[-2104.5024; 1049.0771; 1]
[-2110.8452; 1056.1476; 1]
[-2119.1711; 1057.7434; 1]
[-2129.2917; 1062.5035; 1]
[-2138.9216; 1068.5569; 1]
[-2138.6763; 1067.6613; 1]
[-2139.7124; 1073.203; 1]
[-2143.9385; 1074.8169; 1]
[-2142.0334; 1076.5111; 1]
[-2099.5056; 1062.8119; 1]
[-2100.9438; 1064.2074; 1]
[-2126.3062; 1068.9854; 1]
[-2128.5349; 1068.946; 1]
